file_name,source_id,title,source_name,published_at,signal_type_hint,candidate_bucket,recommended_set,confidence_band,manual_review_priority,score_signal,score_noise,score_boundary,reasons,source_url,content_excerpt
incoming_20260325_064.json,incoming_20260325_064,Someone Got The Legend Of Zelda: Wind Waker's World Working In A Browser,GameSpot,2026-03-25T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,3,0,2,hint:technical | high_value_entities:nintendo | game_context | boundary_patterns:1 | promoted_to_boundary_due_to_close_scores,https://www.gamespot.com/articles/someone-got-the-legend-of-zelda-wind-wakers-world-working-in-a-browser/1100-6539017/?ftag=CAD-01-10abi2f,"While Nintendo continues to make us wait for a modern version of The Legend of Zelda: Wind Waker to play, has managed to get its colorful seas working on an unexpected platform: a browser. This condensed version of Wind…"
incoming_20260325_065.json,incoming_20260325_065,Sony takes cancelling things to a whole new level by cancelling the car it was making with Honda,PC Gamer,2026-03-25T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,1,hint:technical | high_value_entities:sony | missing_game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.pcgamer.com/hardware/sony-takes-cancelling-things-to-a-whole-new-level-by-cancelling-the-car-it-was-making-with-honda/,"The Afeela, unveiled at CES 2023 and slated to hit the road later this year, has fallen victim to a move away from EVs."
incoming_20260325_066.json,incoming_20260325_066,"Stardew Valley farmer takes advice from AI, ends up brewing 136 useless bottles of rice juice",PC Gamer,2026-03-25T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,4,6,0,signal_pattern:technical:1 | hint:technical | high_value_entities:google | missing_game_context | noise_patterns:1 | very_short_excerpt,https://www.pcgamer.com/games/life-sim/stardew-valley-farmer-takes-advice-from-ai-ends-up-brewing-136-useless-bottles-of-rice-juice/,"""Don't listen to Google and mill your rice for vinegar."""
incoming_20260325_067.json,incoming_20260325_067,Super Mario Bros. Wonder - Nintendo Switch 2 Edition + Meetup in Bellabel Park Review,IGN Game News,2026-03-25T00:00:00Z,technical,noise,noise_suppression_candidate,low,high,3,4,0,hint:technical | high_value_entities:nintendo | game_context | noise_patterns:1 | very_short_excerpt,https://www.ign.com/articles/super-mario-bros-wonder-nintendo-switch-2-edition-meetup-in-bellabel-park-review,The new standard for Nintendo Switch 2 Editions.
incoming_20260325_068.json,incoming_20260325_068,"The Asus ROG Strix XG27UCG, one of the dual-mode gaming monitor pioneers, has hit its lowest-ever price",Rock Paper Shotgun,2026-03-25T00:00:00Z,technical,signal,main_baseline_candidate,high,low,4,0,0,signal_pattern:market:1 | hint:technical | game_context,https://www.rockpapershotgun.com/the-asus-rog-strix-xg27ucg-one-of-the-dual-mode-gaming-monitor-pioneers-has-hit-its-lowest-ever-price,"High-resolution monitors have become a lot cheaper over recent years, in contrast to a most internal component types, which are currently in a race to see who can plunge us into financial destitution the fastest. It was…"
incoming_20260325_069.json,incoming_20260325_069,"The companions in Owlcat's new Mass Effect-inspired RPG stand ready to have heart-to-heart chats, drag you into their sidequests, and blow a lot of stuff up",PC Gamer,2026-03-25T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,1,4,0,hint:technical | missing_game_context | very_short_excerpt,https://www.pcgamer.com/games/rpg/the-companions-in-owlcats-new-mass-effect-inspired-rpg-stand-ready-to-have-heart-to-heart-chats-drag-you-into-their-sidequests-and-blow-a-lot-of-stuff-up/,Meet the party of The Expanse: Osiris Reborn in our exclusive reveal.
incoming_20260325_070.json,incoming_20260325_070,"The Lord Of The Rings Illustrated Edition, Featuring Drawings By Tolkien Himself, Is 40% Off Right Now",GameSpot,2026-03-25T00:00:00Z,technical,noise,noise_suppression_candidate,medium,high,3,5,0,signal_pattern:market:1 | hint:technical | missing_game_context | non_game_context,https://www.gamespot.com/articles/the-lord-of-the-rings-illustrated-edition-featuring-drawings-by-tolkien-himself-is-40-off-right-now/1100-6539018/?ftag=CAD-01-10abi2f,"Amazon's Big Spring Sale is going on now, and if you're a fan of The Lord of the Rings and have your eye on the illustrated edition of the iconic fantasy series, you're in luck. Get on Amazon Amazon is currently selling…"
incoming_20260325_071.json,incoming_20260325_071,The Super Mario Galaxy Movie Set For Massive First Weekend At The Box Office,GameSpot,2026-03-25T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,3,2,4,hint:technical | missing_game_context | boundary_patterns:2 | concrete_numbers,https://www.gamespot.com/articles/the-super-mario-galaxy-movie-set-for-massive-first-weekend-at-the-box-office/1100-6538769/?ftag=CAD-01-10abi2f,"The Super Mario Galaxy Movie is coming to theaters in April, and it's expected to have a massive opening weekend. Early tracking data suggests the movie could earn $160 million in the US alone for its first weekend, tho…"
incoming_20260325_072.json,incoming_20260325_072,This Mario-Themed Switch Controller Is Only $30 Right Now,GameSpot,2026-03-25T00:00:00Z,technical,signal,main_baseline_candidate,medium,medium,3,0,0,hint:technical | high_value_entities:nintendo | game_context,https://www.gamespot.com/articles/this-mario-themed-switch-controller-is-only-30-right-now/1100-6539013/?ftag=CAD-01-10abi2f,"Amazon's Big Spring Sale is underway, and there are numerous offers available on all manner of products. One nice deal you can grab right now is for PowerA's Mario-themed Switch controllers. Get on Amazon The PowerA wir…"
incoming_20260325_073.json,incoming_20260325_073,This Slay The Spire 2 PvP mod lets you battle friends mid-run to see who's made the better deck,Rock Paper Shotgun,2026-03-25T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,3,3,0,hint:technical | high_value_entities:unity | game_context | low_information_excerpt | truncated_article | promoted_to_boundary_due_to_noise_tension,https://www.rockpapershotgun.com/this-slay-the-spire-2-pvp-mod-lets-you-battle-friends-mid-run-to-see-whos-made-the-better-deck,"Slay the Spire 2 's multiplayer component is a lovely, sociable game of tactical chemistry and unity in the face of hideous door-based lifeforms, but inevitably, the modders are trying to ruin the bonhomie by adding PvP…"
incoming_20260325_074.json,incoming_20260325_074,"This SSD enclosure is one of my most-used PC gadgets, and you can get it for 30% off",Rock Paper Shotgun,2026-03-25T00:00:00Z,technical,noise,noise_suppression_candidate,medium,high,1,5,2,hint:technical | missing_game_context | boundary_patterns:1 | non_game_context,https://www.rockpapershotgun.com/this-ssd-enclosure-is-one-of-my-most-used-pc-gadgets-and-you-can-get-it-for-30-off,"One of my most useful tech purchases in recent times hasn't been anythng big or flashy, but a humble Ugreen SSD enclosure. It essentially takes any spare M.2 drive you might have laying around and turns it into a fast e…"
incoming_20260325_075.json,incoming_20260325_075,"Tomodachi Life: Living the Dream's ""Welcome Version"" demo is available now, and you can transfer your saves to the full game",Eurogamer,2026-03-25T00:00:00Z,technical,noise,noise_suppression_candidate,medium,low,3,6,1,hint:technical | high_value_entities:nintendo | game_context | low_information_excerpt | truncated_article | announcement_style | shallow_announcement_penalty,https://www.eurogamer.net/tomodachi-life-living-the-dream-demo-released-save-data-transfer-to-full-game-confirmed,"Don't get too comfortable in Pokémon Pokopia , Nintendo fans. Tomodachi Life: Living the Dream is around the corner with a different flavour of life sim fun and nostalgic vibes. In fact, you can now download its demo. R…"
incoming_20260325_076.json,incoming_20260325_076,We've Found The Best Video Game Deals from Amazon's Big Spring Sale,IGN Game News,2026-03-25T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,0,hint:technical | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.ign.com/articles/amazon-big-spring-sale-best-video-game-deals-2026,These are the best video game deals that you can find in the 2026 Amazon Spring Sale.
incoming_20260325_077.json,incoming_20260325_077,Xbox and Netflix 'kicking around' ideas for subscription bundles,Game Developer,2026-03-25T00:00:00Z,technical,signal,main_baseline_candidate,low,high,3,2,0,hint:technical | high_value_entities:xbox | game_context | very_short_excerpt,https://www.gamedeveloper.com/business/xbox-and-netflix-kicking-around-ideas-for-subscription-bundles,Netflix co-CEO said the companies 'wouldn't eliminate any possibilities.'
incoming_20260325_078.json,incoming_20260325_078,触乐怪话：佛系差旅,ChuApp,2026-03-25T00:00:00Z,technical,noise,noise_suppression_candidate,low,high,1,2,0,hint:technical | missing_game_context,http://www.chuapp.com/article/291264.html,触乐怪话，每天胡侃和游戏有关的屁事、鬼事、新鲜事。 我还真没养虾！（图/小罗） 每隔一阵子，我就会经历一段时间无法使用各种主机和PC、只有一个Macbook Air笔记本电脑能玩游戏的日子。虽然现在许多主流游戏也会推出Mac版，但不幸的是，实在不知道什么原因，Mac玩游戏的体验仍然有些一言难尽。 这里不光指的是“带不动大作”，一些在优化上做得不够好的老旧2A游戏甚至独立游戏都可能让Mac超负荷。我的Air年代还挺新的，系统里也有游戏模…
incoming_20260326_001.json,incoming_20260326_001,Dragon Ball Super: The Complete Series Gets A Big Discount Power-Up At Amazon,GameSpot,2026-03-26T00:00:00Z,capital,noise,noise_suppression_candidate,medium,high,4,7,0,signal_pattern:market:1 | hint:capital | high_value_entities:meta | missing_game_context | noise_patterns:1 | non_game_context,https://www.gamespot.com/articles/dragon-ball-super-the-complete-series-gets-a-big-discount-power-up-at-amazon/1100-6539031/?ftag=CAD-01-10abi2f,"A new era of Dragon Ball is almost here, but if you want to catch up, you can grab this striking Dragon Ball Super: Complete Series Blu-ray box set for $128 (was $160). It includes all 131 episodes, which is a little ov…"
incoming_20260326_002.json,incoming_20260326_002,"Netflix Is Getting More Expensive, And That Impacts Games, Too",GameSpot,2026-03-26T00:00:00Z,capital,signal,main_baseline_candidate,medium,medium,2,0,0,hint:capital | game_context,https://www.gamespot.com/articles/netflix-is-getting-more-expensive-and-that-impacts-games-too/1100-6539050/?ftag=CAD-01-10abi2f,"Netflix has raised the prices of all three of its subscription tiers again. Whether you use the service to watch TV and movies or play video games, this will impact you. Variety spotted that Netflix had modified its sub…"
incoming_20260326_003.json,incoming_20260326_003,"STALKER 2: Cost of Hope is a ""massive nonlinear expansion"" that includes the Chornobyl power plant visit the base game never made time for",Rock Paper Shotgun,2026-03-26T00:00:00Z,capital,signal,main_baseline_candidate,medium,medium,2,0,0,hint:capital | game_context,https://www.rockpapershotgun.com/stalker-2-cost-of-hope-expansion-announced,"STALKER 2: Heart of Chornobyl is getting its first proper expansion this year, titled Cost of Hope, and it looks stuffed to its icky mutant gills with classic STALKER series beats that the base game – while a powerfully…"
incoming_20260326_004.json,incoming_20260326_004,Bluey's Happy Snaps Trailer Reveals Fall 2026 Launch,IGN Game News,2026-03-26T00:00:00Z,market,noise,noise_suppression_candidate,medium,low,2,5,2,hint:market | game_context | noise_patterns:1 | short_excerpt | announcement_style | shallow_announcement_penalty,https://www.ign.com/articles/blueys-happy-snaps-trailer-reveals-fall-2026-launch,Bluey’s Happy Snaps will soon let gaming fans see a classic cartoon from a new perspective when it launches fall 2026.
incoming_20260326_005.json,incoming_20260326_005,Dispatch finally releases on Xbox this summer as a Play Anywhere title,Eurogamer,2026-03-26T00:00:00Z,market,boundary,boundary_observation_candidate,low,high,3,3,0,hint:market | high_value_entities:xbox | game_context | low_information_excerpt | truncated_article | promoted_to_boundary_due_to_noise_tension,https://www.eurogamer.net/dispatch-xbox-release,"AdHoc Studio will bring its delightful superhero comedy Dispatch to Xbox this summer. It'll be available on Xbox Series S/X, Xbox on PC, and Xbox Cloud. And it will be an Xbox Play Anywhere title. Read more"
incoming_20260326_006.json,incoming_20260326_006,Frog Sqwad Sets June 2026 Launch Window for Xbox and PC,IGN Game News,2026-03-26T00:00:00Z,market,signal,main_baseline_candidate,low,high,3,2,1,hint:market | high_value_entities:xbox | game_context | noise_patterns:1 | short_excerpt,https://www.ign.com/articles/frog-sqwad-sets-june-2026-launch-window-for-xbox-and-pc,"Goofy co-op puzzle-platformer Frog Sqwad has a new trailer, new platforms, and a narrowed release window of June 2026."
incoming_20260326_007.json,incoming_20260326_007,Grave Seasons Digs Up August 2026 Release Date and New Demo Plans,IGN Game News,2026-03-26T00:00:00Z,market,boundary,boundary_observation_candidate,low,high,2,2,1,hint:market | game_context | noise_patterns:1 | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.ign.com/articles/grave-seasons-digs-up-august-2026-release-date-and-new-demo-plans,"Not-so-cozy farming sim Grave Seasons has locked down a release date of August 14, 2026, for PC and consoles with its new trailer."
incoming_20260326_008.json,incoming_20260326_008,"Hades 2 Finally Launches on Xbox Next Month, Including Via Game Pass",IGN Game News,2026-03-26T00:00:00Z,market,boundary,boundary_observation_candidate,low,high,3,3,2,hint:market | high_value_entities:xbox | game_context | short_excerpt | announcement_style | shallow_announcement_penalty | promoted_to_boundary_due_to_close_scores,https://www.ign.com/articles/hades-2-finally-launches-on-xbox-next-month-including-via-game-pass,"The brilliant Hades 2 is finally coming to Xbox next month, and will be available from launch via Xbox Game Pass."
incoming_20260326_009.json,incoming_20260326_009,"Hades 2 will release on Xbox and PlayStation really soon, and you'll be able to play it on Game Pass",Eurogamer,2026-03-26T00:00:00Z,market,signal,main_baseline_candidate,low,high,4,3,0,"hint:market | high_value_entities:xbox,playstation | game_context | low_information_excerpt | truncated_article",https://www.eurogamer.net/hades-2-xbox-playstation-release,"The wait is over. The spectacular Hades 2 - five stars, if you ask Eurogamer, which you should - is coming to Xbox and PlayStation 5 on 14th April. It'll also be a Game Pass game and a Play Anywhere title. Read more"
incoming_20260326_010.json,incoming_20260326_010,Here's This Week's Free Game From The Epic Games Store On Mobile,GameSpot,2026-03-26T00:00:00Z,market,signal,main_baseline_candidate,medium,medium,3,0,0,hint:market | high_value_entities:epic | game_context,https://www.gamespot.com/articles/free-games-epic-games-store-mobile/1100-6530257/?ftag=CAD-01-10abi2f,"For the last couple of years, the Epic Games Store has given away free games every week through its PC storefront. With the company having launched its own mobile store, it has also started a second free games program o…"
incoming_20260326_011.json,incoming_20260326_011,"Island city-builder Nova Roma releases today, and I'd have drowned all my Romans already if it weren't for those pesky gods",Rock Paper Shotgun,2026-03-26T00:00:00Z,market,signal,main_baseline_candidate,medium,medium,2,0,0,hint:market | game_context,https://www.rockpapershotgun.com/island-city-builder-nova-roma-releases-today-and-id-have-drowned-all-my-romans-already-if-it-werent-for-those-pesky-gods,"I have two dreams as mayor of an island town in Nova Roma , the new early access city-building game from Lion Shield and Hooded Horse. One is to erect a fantastic water network for my people - a sturdy yet poetic lattic…"
incoming_20260326_012.json,incoming_20260326_012,One Of The Best Nintendo Switch 2 Carrying Cases Just Got A 30% Discount,GameSpot,2026-03-26T00:00:00Z,market,signal,main_baseline_candidate,low,high,3,2,0,hint:market | high_value_entities:nintendo | game_context | noise_patterns:1,https://www.gamespot.com/articles/one-of-the-best-nintendo-switch-2-carrying-cases-just-got-a-30-discount/1100-6539029/?ftag=CAD-01-10abi2f,"The Nintendo Switch 2 console is a great--but expensive--piece of gaming hardware, and naturally, you're going to want to protect it. One of the best options on the market is Tomtoc's form-fitting, hardshell case , and …"
incoming_20260326_013.json,incoming_20260326_013,Save On Select Magic: The Gathering Lorwyn Eclipse Releases This Week,GameSpot,2026-03-26T00:00:00Z,market,signal,main_baseline_candidate,medium,medium,4,2,0,signal_pattern:market:1 | hint:market | game_context | noise_patterns:1,https://www.gamespot.com/articles/save-on-select-magic-the-gathering-lorwyn-eclipse-releases-this-week/1100-6539054/?ftag=CAD-01-10abi2f,"If you're looking to fill out your backlog of Magic: The Gathering sets, you'll want to check out these limited-time deals on Lorwyn Eclipsed Commander decks and booster boxes at Amazon . The Lorwyn Eclipsed set launche…"
incoming_20260326_014.json,incoming_20260326_014,The Expanse: Osiris Reborn Release Window Revealed Alongside Closed Beta Next Month,GameSpot,2026-03-26T00:00:00Z,market,signal,main_baseline_candidate,low,high,5,4,0,signal_pattern:team:1 | hint:market | high_value_entities:xbox | game_context | noise_patterns:2,https://www.gamespot.com/articles/the-expanse-osiris-reborn-release-window-revealed-alongside-closed-beta-next-month/1100-6539023/?ftag=CAD-01-10abi2f,"A new Mass Effect game is likely still many years away, but The Expanse: Osiris Reborn looks like the spiritual successor we've been waiting for. During the Xbox Partner Preview , a new trailer for the upcoming third-pe…"
incoming_20260326_015.json,incoming_20260326_015,The Expanse: Osiris Reborn will get pre-orderers in for beta testing nearly a year before launch,PC Gamer,2026-03-26T00:00:00Z,market,noise,noise_suppression_candidate,low,high,1,2,1,hint:market | missing_game_context | short_excerpt,https://www.pcgamer.com/games/rpg/the-expanse-osiris-reborn-will-get-pre-orderers-in-for-beta-testing-nearly-a-year-before-launch/,"The new RPG from Owlcat will be out next spring, but special edition pre-orderers will get access to one mission this April."
incoming_20260326_016.json,incoming_20260326_016,The Legend of Zelda: Tears of the Kingdom Scores a Rare $20 Discount in Spring Sales,IGN Game News,2026-03-26T00:00:00Z,market,signal,main_baseline_candidate,medium,medium,4,2,1,signal_pattern:market:1 | hint:market | game_context | noise_patterns:1 | short_excerpt,https://www.ign.com/articles/the-legend-of-zelda-tears-of-the-kingdom-scores-a-rare-20-discount-in-spring-sales,## 我的判断 > （移到 05-Insights 前在这里写下你的想法，并添加 signal_type frontmatter） --- auto-collected 2026-03-27 08:00
incoming_20260326_017.json,incoming_20260326_017,There are two different Jesus sims launching within a week of each other,PC Gamer,2026-03-26T00:00:00Z,market,noise,noise_suppression_candidate,medium,low,1,4,0,hint:market | missing_game_context | very_short_excerpt,https://www.pcgamer.com/games/sim/there-are-two-different-jesus-sims-launching-within-a-week-of-each-other/,Just in time for Easter.
incoming_20260326_018.json,incoming_20260326_018,"After leaving Respawn to work on Highguard, a former Apex Legends developer has been rehired by EA",Eurogamer,2026-03-26T00:00:00Z,team,signal,main_baseline_candidate,low,high,4,3,1,signal_pattern:team:1 | hint:team | game_context | low_information_excerpt | short_excerpt | truncated_article,https://www.eurogamer.net/after-leaving-respawn-to-work-on-highguard-a-former-apex-legends-developer-has-been-rehired-by-ea,Here's some nice news for once. A former Apex Legends developer has been rehired by Respawn following Highguard's shut down earlier this year. Read more
incoming_20260326_019.json,incoming_20260326_019,Analyst says Epic Games layoffs send a clear signal: 'This will not get any easier',Game Developer,2026-03-26T00:00:00Z,team,signal,main_baseline_candidate,high,low,7,2,0,signal_pattern:team:1 | hint:team | high_value_entities:epic | game_context | very_short_excerpt | structural_change_keywords,https://www.gamedeveloper.com/business/analyst-says-epic-games-layoffs-send-a-clear-signal-this-will-not-get-any-easier-,The myth of perpetual growth continues to bulldoze through the industry.
incoming_20260326_020.json,incoming_20260326_020,"Disney X Fortnite Is Still Happening, Despite Massive Cuts At Epic",GameSpot,2026-03-26T00:00:00Z,team,signal,main_baseline_candidate,high,low,10,0,2,"signal_pattern:team:2 | hint:team | high_value_entities:epic,disney | game_context | boundary_patterns:1 | structural_change_keywords",https://www.gamespot.com/articles/disney-x-fortnite-is-still-happening-despite-massive-cuts-at-epic/1100-6539048/?ftag=CAD-01-10abi2f,"Despite the massive recent layoffs at Epic Games, Disney says it hasn't abandoned its plans to build a universe inside Fortnite . Epic is still fully on board, too--even though it just laid off the artist who created ma…"
incoming_20260326_021.json,incoming_20260326_021,Hades 2 trailer teases a new steamy scene that will be added with 'bonus content and quality-of-life improvements' in an update next month,PC Gamer,2026-03-26T00:00:00Z,team,noise,noise_suppression_candidate,high,low,1,6,0,hint:team | missing_game_context | noise_patterns:1 | very_short_excerpt,https://www.pcgamer.com/games/action/hades-2-trailer-teases-a-new-steamy-scene-that-will-be-added-with-bonus-content-and-quality-of-life-improvements-in-an-update-next-month/,That's a lot more of Heracles than we've ever seen.
incoming_20260326_022.json,incoming_20260326_022,"Owlcat's Mass Effecty sci-fi game The Expanse: Osiris Reborn gets a release window, a closed beta date, and a Game Pass promise",Eurogamer,2026-03-26T00:00:00Z,team,signal,main_baseline_candidate,low,high,4,3,0,signal_pattern:team:1 | hint:team | game_context | low_information_excerpt | truncated_article,https://www.eurogamer.net/owlcats-expanse-osiris-reborn-release-window-beta-date,"Owlcat's promising Mass Effecty take on sci-fi fiction The Expanse - Expanse: Osiris Reborn - has been given a release window of next spring (2027), but there will be a closed beta demo released next month so people who…"
incoming_20260326_023.json,incoming_20260326_023,That Hunter: The Reckoning game that was accidentally leaked on Steam is now officially revealed as a new FPS RPG,PC Gamer,2026-03-26T00:00:00Z,team,noise,noise_suppression_candidate,high,low,3,7,1,hint:team | high_value_entities:xbox | game_context | noise_patterns:1 | very_short_excerpt | announcement_style | shallow_announcement_penalty,https://www.pcgamer.com/games/rpg/that-hunter-the-reckoning-game-that-was-accidentally-leaked-on-steam-is-now-officially-revealed-as-a-new-fps-rpg/,"Hunter: The Reckoning - Deathwish was announced, on purpose this time, in today's Xbox showcase."
incoming_20260326_024.json,incoming_20260326_024,"V Rising studio is working on a new game, and it sounds like it's got teeth: 'The odyssey of the Vampire continues'",PC Gamer,2026-03-26T00:00:00Z,team,boundary,boundary_observation_candidate,low,high,2,2,2,hint:team | game_context | boundary_patterns:1 | very_short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.pcgamer.com/games/survival-crafting/v-rising-studio-is-working-on-a-new-game-and-it-sounds-like-its-got-teeth-the-odyssey-of-the-vampire-continues/,"Stunlock Studios says its ambitions have grown, and it needs a fresh start to fully realize them."
incoming_20260326_025.json,incoming_20260326_025,Vaunted Is A Tactical RPG Where You Can’t Trust Your Own Team,GameSpot,2026-03-26T00:00:00Z,team,signal,main_baseline_candidate,medium,medium,5,2,0,signal_pattern:market:1 | hint:team | high_value_entities:xbox | game_context | noise_patterns:1,https://www.gamespot.com/articles/vaunted-is-a-tactical-rpg-where-you-cant-trust-your-own-team/1100-6539006/?ftag=CAD-01-10abi2f,"Today's Xbox Partner Preview was focused purely on third-party studios, and one of the brand-new games in the spotlight was Vaunted from Lost Lake Games. A tactical-RPG that challenges players to seize the ultimate scor…"
incoming_20260326_026.json,incoming_20260326_026,"Yakuza studio's new RPG, Stranger than Heaven, will span five distinct time periods and five Japanese cities",Eurogamer,2026-03-26T00:00:00Z,team,noise,noise_suppression_candidate,medium,low,3,5,3,hint:team | high_value_entities:xbox | game_context | noise_patterns:1 | low_information_excerpt | boundary_patterns:1 | short_excerpt | truncated_article,https://www.eurogamer.net/yakuza-studios-new-rpg-stranger-than-heaven-will-span-five-distinct-time-periods-and-five-japanese-cities,"At this evening's Xbox Partner Preview, we got a fresh look at Ryu Ga Gotoku's Stranger Than Heaven, as well as news that a dedicated broadcast will air this May. Read more"
incoming_20260326_027.json,incoming_20260326_027,"'Come Back for the Adventure' — After a Turbulent 6 Months, Borderlands 4 Gets Its First Big DLC, and Gearbox Hopes Lapsed Fans Return for It",IGN Game News,2026-03-26T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,0,1,hint:technical | game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.ign.com/articles/come-back-for-the-adventure-after-a-turbulent-6-months-borderlands-4-gets-its-first-big-dlc-and-gearbox-hopes-lapsed-fans-return-for-it,IGN interviews Gearbox on Borderlands 4's first Story Pack DLC: Mad Ellie and the Vault of the Damned.
incoming_20260326_028.json,incoming_20260326_028,Alien Deathstorm is the very real title of the new 'action horror game' coming from Atomfall developer Rebellion,PC Gamer,2026-03-26T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,0,1,hint:technical | game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.pcgamer.com/games/fps/alien-deathstorm-is-the-very-real-title-of-the-new-action-horror-game-coming-from-atomfall-developer-rebellion/,"It sounds like an ironic gag title from an early-aughts sitcom, but no, this is just how things are now."
incoming_20260326_029.json,incoming_20260326_029,"Amazon's Is Offering A Massive B2G1 Free Deal On Books, Graphic Novels, And More",GameSpot,2026-03-26T00:00:00Z,technical,noise,noise_suppression_candidate,high,high,3,9,0,signal_pattern:market:1 | hint:technical | missing_game_context | noise_patterns:2 | non_game_context,https://www.gamespot.com/articles/amazons-is-offering-a-massive-b2g1-free-deal-on-books-graphic-novels-and-more/1100-6539026/?ftag=CAD-01-10abi2f,"There's only one thing better than grabbing a good book on sale: grabbing a good book for free . With Amazon's big Spring Sale, you can do just that with the Buy Two, Get One Free promotion. The sale covers books, Blu-r…"
incoming_20260326_030.json,incoming_20260326_030,Amazon Has Loads of Pokémon Cards Restocked and Even Discounted As Part of Its New Spring Sale,IGN Game News,2026-03-26T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,0,1,hint:technical | game_context | short_excerpt | promoted_to_boundary_due_to_close_scores,https://www.ign.com/articles/amazon-has-loads-of-pokemon-cards-on-sale-as-part-of-its-big-spring-sale,There's a whole bunch of great Pokémon TCG deals available right now online as part of Amazon's 2026 Spring Sale.
incoming_20260326_031.json,incoming_20260326_031,Apple AirPods Pro 3 Are $50 Off Right Now,GameSpot,2026-03-26T00:00:00Z,technical,noise,noise_suppression_candidate,medium,high,4,7,0,signal_pattern:market:1 | hint:technical | high_value_entities:apple | missing_game_context | noise_patterns:1 | non_game_context,https://www.gamespot.com/articles/apple-airpods-pro-3-are-50-off-right-now/1100-6539049/?ftag=CAD-01-10abi2f,"Amazon's Big Spring Sale is in full swing, and if you've had your eye on AirPods, the retailer has a pretty great deal going on right now to consider. The AirPods Pro 3 are on sale for $200 right now, which is $50 off t…"
incoming_20260326_032.json,incoming_20260326_032,"""At this rate, why make game art at all?"": Nvidia DLSS 5 demands a sale damaging and stock tanking fightback, argues New Blood boss",Rock Paper Shotgun,2026-03-26T00:00:00Z,technical,signal,main_baseline_candidate,medium,medium,6,3,0,signal_pattern:technical:1 | signal_pattern:market:1 | hint:technical | game_context | low_information_excerpt | truncated_article,https://www.rockpapershotgun.com/at-this-rate-why-make-game-art-at-all-nvidia-dlss-5-demands-a-sale-damaging-and-stock-tanking-fightback-argues-new-blood-boss,"Players and developers should boycott Nvidia's AI-stuffed DLSS 5 tech , with hopes that it'll force the compny to ""think about going back to giving us what we want"". That's the appeal being made by Dave Oshry, CEO of in…"
incoming_20260326_033.json,incoming_20260326_033,Donkey Kong Bananza has a big-brained approach to asset recycling,Game Developer,2026-03-26T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,0,hint:technical | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.gamedeveloper.com/art/donkey-kong-bananza-has-a-big-brained-approach-to-asset-recycling,Why remake a 3D model when you can just reuse it?
incoming_20260326_034.json,incoming_20260326_034,Dying Light: The Beast's new Restored Land update lets you turn the game into a gritty walking sim,Rock Paper Shotgun,2026-03-26T00:00:00Z,technical,noise,noise_suppression_candidate,low,high,2,3,2,hint:technical | game_context | low_information_excerpt | boundary_patterns:1 | truncated_article,https://www.rockpapershotgun.com/dying-light-the-beasts-new-restored-land-update-lets-you-turn-the-game-into-a-gritty-walking-sim,"I quite like a bit of permanency in games. Well, like might be too positive, I'm more intrigued by it and the friction it provides. It's interesting that if you're silly enough to kill an NPC in Dark Souls , for example…"
incoming_20260326_035.json,incoming_20260326_035,"""Everything in the final version will definitely 100% be human made"" - But Owlcat says gen-AI is being used during The Expanse: Osiris Reborn development",Eurogamer,2026-03-26T00:00:00Z,technical,signal,main_baseline_candidate,medium,medium,6,3,0,signal_pattern:technical:2 | hint:technical | game_context | low_information_excerpt | truncated_article,https://www.eurogamer.net/owlcat-gen-ai-expanse-osiris-reborn,"The Expanse: Osiris Reborn developer Owlcat - known for making Pathfinder: Kingmaker, Pathfinder: Wrath of the Righteous, and Warhammer 40K: Rogue Trader - has confirmed it is using generative AI during the sci-fi game'…"
incoming_20260326_036.json,incoming_20260326_036,Everything you need to know about Star Wars Zero Company,PC Gamer,2026-03-26T00:00:00Z,technical,boundary,boundary_observation_candidate,low,high,2,2,0,hint:technical | game_context | very_short_excerpt | promoted_to_boundary_due_to_noise_tension,https://www.pcgamer.com/games/strategy/star-wars-zero-company-guide/,Bit Reactor's debut is a complicated and exciting beast of a tactics game.
